ID,ano_nascimento,nivel_educacao,estado_civil,renda_mensal,num_filhos_pequenos,num_filhos_adolescentes,num_dias_primeira_compra,num_dias_ultima_compra,gasto_vinho_ult_2anos,gasto_prod_frutas_ult_2anos,gasto_prod_carne_ult_2anos,gasto_prod_peixe_ult_2anos,gasto_prod_doces_ulti_2anos,qtde_compras_desconto,qtde_compras_web_restaurante,qtde_compras_catalogo,qtde_compras_loja,qtde_vistas_web_ult_mes,aceitou_qtde_oferta,reclamou_ult_2anos
5136,1973,graduado,solteiro,"24561,28",0,1,163,58,654,7,92,0,15,7,9,4,8,6,2,0
6872,1974,doutorado,casado,"24568,42",0,1,312,43,284,3,84,4,7,2,4,2,8,4,0,0
2681,1984,pos,casado,"24575,19",0,0,332,1,71,22,112,138,89,1,2,3,13,1,0,0
4741,1974,pos,casado,"24610,15",1,0,150,17,391,32,70,21,32,2,6,2,9,5,1,0
8614,1957,graduado,viuvo,"24618,8",0,1,48,29,245,19,125,37,67,1,4,2,10,2,0,0
10652,1957,mestrado,vive_junto,"24619,17",0,0,170,48,240,67,500,199,0,3,3,5,6,2,0,0
9624,1958,doutorado,vive_junto,"24619,55",0,0,16,46,603,45,207,36,18,1,3,4,6,1,0,0
10770,1959,graduado,casado,"24621,05",0,0,154,73,247,161,295,210,85,2,4,7,13,2,0,0
10766,1964,doutorado,casado,"24633,83",0,1,79,22,397,19,69,12,0,1,4,4,8,2,0,0
9971,1964,doutorado,casado,"24633,83",0,1,79,22,397,19,69,12,0,1,4,4,8,2,0,0
8952,1953,mestrado,casado,24650,0,1,601,96,397,46,288,20,38,2,6,5,10,3,0,0
1672,1974,doutorado,vive_junto,"24676,69",0,1,120,74,204,7,149,20,15,1,5,1,8,2,0,0
10584,1976,graduado,casado,"24686,09",0,1,209,77,225,162,387,106,36,1,5,10,8,3,0,0
3900,1972,graduado,casado,"24693,61",0,1,92,54,642,14,49,0,7,1,9,2,9,5,0,0
9958,1972,graduado,casado,"24693,61",0,1,92,54,642,14,49,0,7,1,9,2,9,5,0,0
4603,1960,doutorado,casado,"24697,37",0,1,149,50,371,32,189,0,58,2,5,4,10,4,0,0
7000,1972,pos,solteiro,"24700,75",0,0,259,18,279,172,74,38,8,1,2,10,10,1,0,0
3968,1970,pos,divorciado,"24701,5",0,0,366,77,918,10,129,13,0,1,11,3,12,7,4,0
8527,1965,mestrado,vive_junto,"24712,41",1,1,204,37,239,7,119,4,15,5,6,2,6,7,0,0
7987,1969,graduado,casado,"24716,92",0,1,114,96,346,17,48,23,13,4,8,1,6,6,1,0
7192,1955,graduado,vive_junto,"24717,29",0,1,440,58,172,73,93,95,78,2,2,4,10,1,0,1
6327,1967,graduado,vive_junto,"24728,2",0,0,192,87,565,32,435,28,32,1,2,8,6,1,0,0
8890,1971,doutorado,divorciado,"24739,85",1,1,30,1,155,7,80,13,7,3,5,1,5,6,0,0
832,1966,doutorado,vive_junto,"24742,11",0,1,119,90,561,14,113,10,14,3,8,2,10,5,0,0
528,1978,graduado,casado,"24743,98",0,0,577,99,267,38,701,149,165,1,5,4,10,3,0,0
9370,1945,doutorado,casado,"24754,14",0,0,408,68,562,81,276,80,40,1,6,3,6,4,0,0
11176,1970,doutorado,vive_junto,24800,0,1,48,12,376,9,83,19,4,2,5,4,7,3,0,0
6233,1976,graduado,casado,"24808,65",0,1,660,21,507,19,364,25,47,3,9,5,10,7,0,0
7718,1947,mestrado,vive_junto,"24812,03",0,0,70,36,244,51,270,101,0,1,1,3,5,1,0,0
591,1957,graduado,viuvo,"24824,44",0,1,525,76,293,35,179,46,59,2,8,3,7,7,0,0
3535,1965,graduado,solteiro,"24922,56",0,0,104,68,251,108,334,65,92,1,4,3,5,2,0,0
10319,1971,graduado,casado,"24925,94",0,1,488,56,1090,12,96,16,12,4,3,4,11,8,1,0
2304,1963,doutorado,vive_junto,"24929,7",0,1,286,86,625,7,99,10,22,2,6,3,12,4,0,0
10675,1956,doutorado,casado,"24937,59",0,1,452,82,909,11,218,0,0,2,9,3,5,5,1,0
9381,1978,graduado,casado,"24952,26",1,1,382,57,328,9,124,12,24,7,4,2,10,3,0,0
9384,1978,graduado,casado,"24952,26",1,1,382,57,328,9,124,12,24,7,4,2,10,3,0,0
3336,1948,doutorado,vive_junto,"24953,01",0,1,220,96,712,0,45,0,0,3,2,4,5,7,1,0
1729,1961,doutorado,vive_junto,"24972,18",0,1,270,14,1043,24,97,32,24,2,3,5,10,6,0,0
7030,1955,doutorado,casado,"24986,84",0,1,456,1,1200,0,204,38,29,3,11,9,12,6,1,0
10142,1976,doutorado,divorciado,"24990,98",0,1,479,99,372,18,126,47,48,2,5,2,11,4,0,0
9907,1969,mestrado,vive_junto,"24990,98",0,1,207,80,742,28,152,25,9,2,6,8,10,4,0,0
246,1965,graduado,casado,"24992,48",1,1,29,71,199,9,57,20,21,7,4,1,7,4,0,0
9478,1985,graduado,solteiro,"25001,13",1,0,684,30,91,64,128,65,3,2,4,3,6,3,0,0
9120,1962,graduado,solteiro,"25024,44",0,1,571,80,747,10,161,65,40,4,4,2,9,8,0,0
2416,1969,doutorado,solteiro,"25030,83",0,0,118,83,789,25,420,16,38,1,2,8,9,1,0,0
2995,1957,mestrado,vive_junto,"25051,13",0,0,316,64,291,10,689,84,10,1,3,4,9,1,0,0
3076,1975,graduado,vive_junto,"25057,52",1,1,660,18,452,18,102,16,18,4,4,2,12,3,0,0
10648,1982,pos,vive_junto,"25061,65",0,0,642,78,398,96,447,220,96,1,5,7,6,3,0,0
5120,1982,pos,vive_junto,"25061,65",0,0,642,78,398,96,447,220,96,1,5,7,6,3,0,0
10660,1957,mestrado,casado,"25084,96",1,1,168,61,349,7,35,0,0,3,8,2,4,7,1,0
9204,1970,graduado,viuvo,"25086,84",0,1,655,33,371,159,194,58,106,4,4,3,6,3,0,0
6445,1967,graduado,vive_junto,"25122,18",0,0,350,73,243,101,405,29,40,1,4,5,6,2,0,0
10562,1946,mestrado,casado,"25125,94",0,0,274,21,620,26,195,34,17,1,6,4,13,2,0,0
7881,1946,mestrado,casado,"25125,94",0,0,274,21,620,26,195,34,17,1,6,4,13,2,0,0
10928,1958,graduado,vive_junto,"25145,11",0,1,286,28,315,4,62,41,31,2,7,1,7,5,0,0
6637,1988,graduado,solteiro,"25169,55",0,0,239,46,277,162,305,173,76,1,3,4,7,1,0,0
5602,1989,doutorado,vive_junto,"25177,82",0,0,408,98,466,22,432,147,113,1,8,7,12,3,0,0
1402,1954,mestrado,casado,"25184,59",0,0,656,1,496,36,460,189,60,3,4,8,6,3,0,0
2875,1978,graduado,casado,"25196,62",0,0,117,93,444,44,382,11,8,1,3,7,13,2,0,1
123,1951,graduado,viuvo,"25205,26",0,1,539,92,544,35,133,23,151,2,4,5,4,2,0,0
8402,1953,mestrado,casado,"25220,68",0,1,194,40,329,35,222,130,35,2,7,5,8,4,0,0
9167,1956,graduado,casado,"25237,22",0,1,460,72,465,71,250,93,35,3,9,2,12,6,0,0
3799,1955,graduado,casado,"25272,56",0,1,215,4,315,35,322,46,7,3,7,2,11,5,0,0
10476,1958,graduado,casado,"25288,35",0,1,47,0,134,11,59,15,2,1,3,2,5,2,0,0
9699,1966,graduado,divorciado,"25290,23",0,1,190,12,357,35,271,28,28,3,6,2,12,5,0,0
238,1967,pos,vive_junto,"25304,14",1,1,522,76,515,47,181,149,95,15,9,6,9,7,0,0
4339,1970,doutorado,casado,"25320,68",0,1,180,37,702,17,151,0,8,5,5,6,12,2,0,0
8732,1969,mestrado,viuvo,"25326,69",0,1,589,81,1298,0,70,37,14,4,7,4,10,4,3,0
3412,1951,mestrado,casado,"25331,2",0,1,530,67,815,8,53,11,0,4,2,2,9,7,1,0
5544,1970,graduado,solteiro,"25332,33",0,1,596,32,957,40,175,158,53,2,7,8,5,5,1,0
4406,1970,graduado,vive_junto,"25345,49",0,1,529,29,846,84,352,91,56,4,9,4,8,5,0,0
1911,1987,graduado,vive_junto,"25349,62",0,0,662,6,595,97,291,127,133,1,11,5,12,6,0,0
7072,1973,graduado,casado,"25350,38",0,1,457,69,432,79,341,177,136,2,8,5,4,4,0,0
8534,1952,graduado,casado,"25350,75",0,2,348,51,615,28,259,12,48,4,6,5,13,4,1,0
6661,1974,graduado,casado,"25355,26",0,1,686,63,757,80,217,29,80,5,9,6,12,6,0,0
5462,1974,graduado,casado,"25355,26",0,1,686,63,757,80,217,29,80,5,9,6,12,6,0,0
10897,1974,graduado,casado,"25355,26",0,1,686,63,757,80,217,29,80,5,9,6,12,6,0,0
2878,1947,doutorado,casado,"25365,41",0,1,274,93,162,31,127,8,17,2,4,2,7,3,0,0
176,1980,pos,solteiro,"25378,2",0,1,178,73,90,38,67,33,36,1,4,1,6,3,0,0
1204,1970,doutorado,casado,"25389,47",0,1,403,45,1253,0,447,23,71,3,11,5,11,8,1,0
8867,1988,doutorado,casado,"25393,23",0,0,667,90,864,134,768,150,38,1,4,10,5,3,0,0
2747,1988,doutorado,casado,"25393,23",0,0,667,90,864,134,768,150,38,1,4,10,5,3,0,0
11013,1987,graduado,vive_junto,"25415,41",0,0,455,84,336,28,282,184,54,1,2,8,6,1,0,0
6518,1951,doutorado,viuvo,"25443,61",0,1,383,8,546,0,48,0,6,1,7,3,8,5,0,0
9723,1960,graduado,casado,"25457,14",0,1,535,8,530,142,217,62,9,4,7,4,13,5,1,0
10530,1959,doutorado,viuvo,"25483,46",0,0,204,0,431,82,441,80,20,1,3,6,6,1,1,0
2882,1975,pos,divorciado,"25523,68",0,1,636,31,711,28,142,49,18,2,3,2,9,8,0,0
716,1949,doutorado,vive_junto,"25530,45",0,1,38,63,529,0,356,63,28,3,6,7,11,3,0,0
6544,1949,doutorado,vive_junto,"25530,45",0,1,38,63,529,0,356,63,28,3,6,7,11,3,0,0
2930,1978,mestrado,solteiro,"25598,5",0,0,195,7,852,60,207,78,36,2,2,6,10,5,0,0
3945,1947,doutorado,viuvo,"25607,89",0,1,476,80,618,44,215,0,17,2,11,8,4,6,2,0
2891,1963,graduado,divorciado,"25608,27",0,1,254,51,595,23,123,10,23,2,8,9,4,6,0,0
5011,1963,graduado,divorciado,"25608,27",0,1,254,51,595,23,123,10,23,2,8,9,4,6,0,0
7431,1991,doutorado,solteiro,"25611,28",0,0,596,40,1332,17,311,23,51,1,7,4,5,9,2,0
8310,1964,graduado,vive_junto,"25617,29",0,1,669,96,897,126,196,91,112,3,10,4,7,6,0,0
3170,1957,mestrado,vive_junto,"25619,55",0,0,302,86,389,66,408,37,57,1,4,4,6,2,0,0
8405,1979,graduado,divorciado,"25666,92",1,1,272,83,135,25,51,23,25,2,4,2,5,3,0,0
3262,1958,graduado,solteiro,"25669,55",0,0,691,31,995,112,417,42,48,1,2,9,13,5,1,0
8985,1964,pos,vive_junto,"25682,71",0,1,602,54,806,80,161,120,11,5,10,7,10,6,0,0
2937,1974,doutorado,solteiro,"25696,24",0,1,305,47,614,16,132,43,33,3,8,5,9,6,0,0
10673,1976,doutorado,casado,"25713,16",0,1,224,6,760,80,466,17,13,1,6,9,5,3,0,0
6184,1969,doutorado,casado,"25737,59",0,0,564,6,561,64,785,84,128,1,3,3,8,1,0,0
6318,1988,graduado,casado,"25746,99",0,0,532,48,758,12,385,33,89,1,9,7,13,4,0,0
5396,1988,graduado,casado,"25746,99",0,0,532,48,758,12,385,33,89,1,9,7,13,4,0,0
7119,1982,graduado,solteiro,"25799,62",0,0,533,45,395,15,263,60,54,1,2,3,6,1,0,0
10172,1988,graduado,solteiro,"25810,15",0,0,688,95,456,19,832,75,118,1,4,5,11,3,0,0
6729,1988,graduado,solteiro,"25810,15",0,0,688,95,456,19,832,75,118,1,4,5,11,3,0,0
8755,1946,mestrado,casado,"25810,9",0,0,494,4,482,34,471,119,68,1,3,5,9,7,0,0
3428,1991,doutorado,vive_junto,"25820,3",0,0,266,56,919,0,505,99,30,1,4,9,10,2,0,0
4500,1991,doutorado,vive_junto,"25820,3",0,0,266,56,919,0,505,99,30,1,4,9,10,2,0,0
9888,1969,graduado,vive_junto,"25825,19",0,0,4,3,458,81,356,106,50,1,4,4,7,2,0,0
4399,1969,graduado,vive_junto,"25825,19",0,0,4,3,458,81,356,106,50,1,4,4,7,2,0,0
4910,1967,graduado,divorciado,"25843,23",0,0,668,81,1132,134,384,175,134,1,11,5,13,7,0,0
6870,1959,doutorado,divorciado,"25866,54",0,1,285,73,182,2,49,17,13,1,3,1,7,2,0,0
3389,1970,graduado,casado,"25945,86",0,1,584,61,726,53,363,123,107,4,8,9,13,5,0,0
1459,1966,doutorado,casado,"25963,53",0,1,599,16,666,35,124,69,8,1,5,3,5,3,0,0
10727,1970,doutorado,casado,"25971,43",1,0,222,43,1181,107,199,39,30,2,7,3,13,8,0,0
5299,1970,doutorado,casado,"25971,43",1,0,222,43,1181,107,199,39,30,2,7,3,13,8,0,0
4477,1958,graduado,vive_junto,"25975,94",0,1,275,4,247,49,159,7,82,1,5,2,10,4,0,0
4475,1949,doutorado,casado,"25976,69",0,0,498,82,1315,22,780,145,0,1,7,8,9,5,0,0
2407,1982,graduado,casado,"25980,83",0,0,597,10,823,25,459,124,29,1,6,6,7,4,2,0
9064,1982,graduado,casado,"25980,83",0,0,597,10,823,25,459,124,29,1,6,6,7,4,2,0
5232,1965,graduado,casado,"25992,11",0,1,153,23,86,12,75,33,15,1,4,1,5,4,0,0
3011,1965,graduado,casado,"25992,11",0,1,153,23,86,12,75,33,15,1,4,1,5,4,0,0
7300,1952,graduado,divorciado,"25993,23",0,1,0,50,448,4,34,6,4,3,8,1,7,5,1,0
7233,1972,graduado,casado,"26018,42",0,0,650,4,496,32,849,229,48,2,5,3,6,4,1,0
8235,1956,mestrado,vive_junto,"26031,95",0,1,156,8,428,30,214,80,30,2,6,5,10,3,0,0
9362,1965,graduado,solteiro,"26038,72",0,1,116,14,492,5,32,13,5,1,9,1,7,6,1,0
2379,1953,graduado,solteiro,"26040,23",0,0,645,31,778,44,499,95,73,2,3,4,5,7,1,0
3463,1975,doutorado,casado,"26046,24",0,1,15,41,674,62,134,0,26,4,7,3,13,5,0,0
10240,1949,graduado,vive_junto,"26079,7",0,0,495,10,997,26,269,34,13,1,10,4,6,4,3,0
618,1977,doutorado,casado,"26086,09",0,1,639,17,422,7,238,69,46,1,7,2,12,4,0,0
1927,1973,pos,vive_junto,"26090,6",0,1,98,41,399,27,159,58,8,4,4,4,5,2,0,0
7279,1969,doutorado,vive_junto,"26118,8",0,0,272,3,260,86,559,63,9,1,4,6,4,2,0,0
454,1980,graduado,vive_junto,"26130,83",1,0,592,48,824,32,162,42,32,2,11,4,11,6,0,0
2254,1983,graduado,casado,"26135,34",0,0,357,95,627,120,414,121,80,1,9,6,5,5,0,0
3834,1962,graduado,solteiro,"26175,56",0,1,469,35,231,161,215,171,30,2,8,2,11,5,0,0
6999,1980,mestrado,casado,"26188,35",0,0,47,80,656,16,106,32,16,1,7,3,12,3,0,0
1184,1968,doutorado,divorciado,"26193,23",0,2,403,46,554,41,215,11,0,3,10,2,10,5,0,0
1570,1951,doutorado,vive_junto,"26203,76",0,1,495,8,664,9,240,50,19,2,7,7,10,4,0,0
1743,1974,graduado,solteiro,"26210,15",0,0,34,99,273,86,208,177,14,1,2,3,5,1,0,0
10711,1945,graduado,casado,"26223,68",0,0,270,23,217,77,373,111,23,1,3,6,12,1,0,0
9185,1966,doutorado,solteiro,"26225,19",0,0,244,38,452,20,514,13,30,3,4,6,5,3,1,0
8659,1952,doutorado,vive_junto,"26242,48",0,1,159,50,750,71,174,13,10,2,6,8,11,2,0,0
3762,1986,doutorado,solteiro,"26265,79",0,0,453,30,196,0,512,33,130,1,3,5,8,1,2,0
4501,1965,mestrado,solteiro,"26271,43",0,0,231,94,292,127,635,132,127,1,3,7,9,1,0,0
5847,1969,graduado,divorciado,"26278,57",0,1,396,95,312,21,206,102,92,3,7,3,10,5,0,0
8643,1971,graduado,vive_junto,"26289,47",0,0,399,21,252,98,827,219,70,1,4,5,12,3,0,0
8602,1964,graduado,divorciado,"26290,23",0,1,382,97,412,172,153,150,105,2,7,6,11,4,0,0
9606,1965,doutorado,casado,"26304,14",0,0,306,64,882,29,514,38,29,1,4,2,6,3,3,0
1232,1982,doutorado,vive_junto,"26330,08",0,0,247,54,587,54,348,71,54,1,4,4,8,2,0,0
2345,1982,doutorado,vive_junto,"26330,08",0,0,247,54,587,54,348,71,54,1,4,4,8,2,0,0
10092,1954,graduado,divorciado,"26332,33",0,1,496,46,1073,0,250,153,14,4,7,10,5,5,0,0
8925,1965,mestrado,casado,"26335,71",0,1,361,38,512,53,98,81,179,3,8,5,10,5,0,0
6606,1969,mestrado,casado,26350,1,0,455,11,964,34,137,15,0,2,5,2,10,8,1,0
9029,1972,doutorado,casado,"26359,4",0,0,519,73,707,44,603,95,58,1,2,8,12,1,0,0
10140,1983,doutorado,vive_junto,"26362,03",0,0,274,27,1308,0,396,23,0,1,5,7,4,3,2,0
7851,1949,graduado,viuvo,"26377,82",0,0,280,60,161,0,253,199,191,1,3,7,11,1,0,0
2793,1976,doutorado,divorciado,"26383,08",0,1,343,10,532,88,168,69,44,3,7,3,13,5,0,0
1071,1976,doutorado,divorciado,"26383,08",0,1,343,10,532,88,168,69,44,3,7,3,13,5,0,0
10383,1966,graduado,divorciado,"26423,68",0,0,453,30,295,35,482,121,120,1,5,5,10,3,1,0
3426,1975,graduado,divorciado,"26428,57",1,0,349,89,1045,61,338,60,46,3,5,5,13,8,0,0
10814,1947,graduado,vive_junto,"26436,47",0,0,529,6,303,23,751,82,26,1,6,5,13,4,1,0
9937,1979,graduado,solteiro,"26442,48",0,0,178,75,187,81,149,25,43,1,2,2,12,1,0,0
9260,1945,doutorado,casado,"26449,62",0,0,601,20,1349,16,249,43,16,2,10,6,9,6,0,0
9988,1976,mestrado,solteiro,"26458,27",0,1,483,84,553,25,142,65,67,3,6,3,13,4,0,0
6722,1954,doutorado,casado,"26474,06",0,1,1,98,479,28,136,75,14,3,10,3,7,6,0,0
1215,1978,graduado,vive_junto,"26481,2",0,0,264,49,690,117,499,76,102,1,5,10,7,3,1,0
4943,1953,graduado,casado,"26504,89",0,0,637,73,1379,33,216,0,33,1,2,4,9,6,2,0
5080,1993,graduado,solteiro,"26509,4",0,0,251,12,420,0,452,182,64,1,6,6,4,2,1,0
6255,1952,mestrado,vive_junto,"26520,68",0,1,26,29,138,39,63,55,18,1,4,1,7,2,0,0
850,1968,graduado,solteiro,"26528,57",0,1,266,4,381,28,215,84,28,2,6,5,9,3,0,0
7290,1985,graduado,solteiro,"26539,85",0,0,632,68,347,44,534,17,0,1,3,5,12,2,0,0
8895,1985,graduado,solteiro,"26539,85",0,0,632,68,347,44,534,17,0,1,3,5,12,2,0,0
2181,1970,graduado,casado,"26547,74",0,0,371,45,353,61,753,40,46,1,3,3,7,2,0,0
2565,1955,mestrado,divorciado,"26555,64",0,0,393,69,1016,12,215,16,12,1,4,5,10,3,1,0
3074,1984,doutorado,casado,"26557,52",0,0,622,66,1218,107,304,23,143,1,5,8,4,6,1,0
4640,1967,graduado,divorciado,"26559,02",0,1,646,65,561,85,171,25,123,2,4,7,13,2,0,0
4137,1948,graduado,vive_junto,"26566,17",0,0,205,29,398,40,367,119,122,1,7,4,4,4,0,0
11112,1966,graduado,vive_junto,"26583,83",0,1,573,23,736,114,279,82,76,6,5,6,8,3,0,0
7683,1968,mestrado,casado,"26607,89",0,1,124,80,554,35,113,0,7,3,5,3,12,3,0,0
10868,1951,graduado,viuvo,"26613,53",0,0,508,82,344,45,654,104,11,2,3,4,10,3,0,0
6131,1980,pos,casado,"26627,44",1,1,210,87,141,70,106,72,19,2,4,2,8,3,0,0
3388,1967,graduado,divorciado,"26633,08",1,1,242,16,129,26,67,3,67,5,6,1,5,7,0,0
3254,1971,graduado,casado,"26648,87",1,0,258,65,407,70,239,103,88,1,5,4,4,2,0,0
6320,1976,mestrado,solteiro,"26651,5",0,0,508,42,768,44,561,77,44,1,6,6,10,3,0,0
7010,1965,pos,casado,"26663,16",0,0,83,41,635,114,254,132,152,1,6,6,7,3,1,0
4767,1965,pos,casado,"26663,16",0,0,83,41,635,114,254,132,152,1,6,6,7,3,1,0
3283,1972,pos,casado,"26666,17",0,1,161,57,200,193,100,46,185,2,6,2,12,3,0,0
0,1985,graduado,casado,"26673,31",0,0,421,66,239,10,554,254,87,1,3,4,9,1,0,0
4299,1960,graduado,vive_junto,"26680,83",0,1,646,28,1001,17,572,93,125,7,11,11,5,7,1,0
6384,1978,graduado,divorciado,26700,0,1,138,30,909,12,278,0,12,3,5,2,11,8,1,0
3828,1951,graduado,casado,"26731,95",0,1,497,61,533,10,217,198,174,2,7,6,13,4,0,0
2579,1957,graduado,casado,"26734,21",0,1,194,95,495,33,255,11,33,4,6,7,9,4,0,0
7441,1973,graduado,divorciado,"26739,85",1,0,631,80,958,159,447,20,0,3,2,10,12,7,0,0
10548,1995,graduado,solteiro,"26753,01",0,0,112,30,283,17,372,138,106,1,3,8,12,1,0,0
10678,1959,graduado,vive_junto,"26778,95",0,1,213,91,653,17,170,34,26,2,11,2,10,7,0,0
4837,1965,doutorado,casado,"26812,78",0,1,498,57,753,43,226,69,10,2,8,5,13,4,0,0
3107,1976,graduado,vive_junto,"26812,78",0,1,58,31,121,24,124,24,15,1,4,1,7,2,0,0
4607,1959,graduado,vive_junto,"26829,7",0,0,310,24,227,23,389,42,21,1,4,5,7,2,0,0
4944,1959,graduado,vive_junto,"26829,7",0,0,310,24,227,23,389,42,21,1,4,5,7,2,0,0
9904,1956,graduado,casado,"26838,72",0,1,457,50,336,123,274,46,123,5,6,5,12,3,0,0
10196,1978,graduado,casado,"26852,26",2,0,109,26,212,123,177,15,64,2,8,2,8,4,0,0
1945,1962,graduado,casado,"26854,89",0,1,284,4,711,36,217,172,96,3,7,4,7,4,2,0
3194,1974,doutorado,solteiro,"26866,92",0,0,85,86,412,12,546,78,182,1,4,4,10,1,0,0
1491,1965,pos,vive_junto,"26875,19",0,0,496,87,162,33,124,40,28,2,3,4,7,1,0,0
9780,1971,mestrado,vive_junto,"26879,32",0,1,369,12,465,25,132,136,0,2,8,3,13,4,0,0
158,1945,doutorado,vive_junto,"26918,8",0,0,224,3,345,53,528,98,75,1,8,3,5,4,2,0
4141,1965,graduado,vive_junto,"26922,18",0,0,312,26,426,49,127,111,21,1,8,2,10,4,0,0
6055,1979,graduado,casado,"26927,07",0,0,605,94,546,72,376,94,145,1,5,5,8,3,1,0
3009,1962,doutorado,viuvo,"26943,61",0,0,355,8,1462,16,128,0,0,1,5,3,6,6,4,0
7348,1958,doutorado,solteiro,"26951,5",0,0,104,0,336,130,411,240,32,1,4,7,5,2,1,0
9463,1959,graduado,vive_junto,"26957,14",0,1,593,16,931,56,253,91,98,4,9,5,7,5,0,0
1628,1971,graduado,vive_junto,"26990,98",0,0,248,54,354,21,311,167,75,1,9,3,4,4,0,0
4356,1971,graduado,vive_junto,"26999,62",0,1,305,70,1224,28,140,0,14,3,3,3,5,6,2,0
2931,1978,graduado,divorciado,"27010,15",0,0,646,95,737,21,106,55,63,0,6,7,9,3,1,0
9495,1982,graduado,vive_junto,"27012,41",0,0,417,29,358,108,413,141,97,1,2,8,6,1,0,0
2631,1982,graduado,vive_junto,"27012,41",0,0,417,29,358,108,413,141,97,1,2,8,6,1,0,0
8969,1977,graduado,casado,"27013,16",0,1,529,59,548,31,422,0,112,4,5,5,11,3,0,0
2712,1956,graduado,casado,"27017,29",0,1,186,85,184,178,178,103,39,1,6,3,10,3,0,0
175,1986,graduado,casado,"27049,62",1,0,535,93,656,80,455,52,107,2,8,4,8,4,2,0
6988,1986,graduado,casado,"27049,62",1,0,535,93,656,80,455,52,107,2,8,4,8,4,2,0
2002,1958,graduado,divorciado,"27054,14",0,0,405,81,587,51,932,180,34,1,5,6,5,3,0,0
6721,1951,graduado,casado,"27054,51",0,1,335,21,572,19,286,50,38,3,6,3,5,3,0,0
1079,1971,doutorado,casado,"27056,02",0,1,621,59,1000,0,76,0,0,3,3,4,9,8,1,0
5955,1962,graduado,vive_junto,"27077,07",0,0,589,27,833,33,549,151,133,1,4,3,8,3,0,0
7875,1949,graduado,casado,"27077,07",0,0,61,46,967,0,617,43,50,1,4,8,13,2,4,0
10582,1979,graduado,casado,"27091,35",0,1,361,3,180,32,348,76,32,2,5,2,12,2,0,0
2781,1981,graduado,solteiro,"27092,48",0,0,6,55,1003,34,536,134,51,1,4,6,6,2,3,0
10177,1954,graduado,divorciado,"27094,36",0,1,500,4,531,69,300,150,138,3,5,4,8,2,0,0
2429,1954,graduado,divorciado,"27094,36",0,1,500,4,531,69,300,150,138,3,5,4,8,2,0,0
11056,1974,graduado,casado,"27104,89",0,0,610,18,546,91,410,119,0,1,3,4,10,1,0,0
2797,1977,graduado,casado,"27111,65",0,1,313,34,707,20,171,65,60,1,9,7,9,5,0,0
1168,1978,doutorado,casado,"27127,44",0,0,608,62,322,53,899,34,40,1,4,6,10,2,0,0
10936,1965,graduado,casado,"27139,1",0,0,501,79,597,166,597,172,166,1,5,6,4,3,0,0
6262,1962,mestrado,solteiro,"27149,25",0,0,445,93,816,42,450,55,56,1,3,10,8,2,0,0
4507,1952,graduado,solteiro,"27153,38",0,0,579,87,631,28,491,30,14,1,6,7,8,3,0,0
10736,1971,graduado,solteiro,"27164,66",0,1,290,28,522,0,522,227,120,2,6,9,5,2,0,0
10057,1951,graduado,solteiro,"27173,68",0,0,345,70,503,27,419,90,139,1,5,7,9,7,1,0
10972,1949,graduado,viuvo,"27179,7",0,0,111,52,625,35,169,58,17,1,4,3,6,1,2,0
3919,1976,mestrado,solteiro,"27183,83",0,0,475,64,960,0,883,50,38,1,5,6,8,3,2,0
7919,1976,doutorado,vive_junto,"27193,61",0,0,685,2,1285,105,653,28,21,1,10,4,8,8,1,0
4483,1993,graduado,solteiro,"27200,75",0,0,438,67,315,26,473,220,12,1,2,10,6,1,0,0
2075,1969,graduado,casado,"27240,6",0,0,227,56,377,10,540,80,30,1,3,5,7,1,0,0
9145,1972,graduado,solteiro,"27257,14",0,1,449,43,604,26,470,123,161,2,5,9,6,2,0,0
6566,1954,doutorado,casado,"27274,44",1,1,598,39,826,50,317,50,38,9,5,2,12,8,0,0
10413,1984,graduado,casado,"27281,95",0,0,65,67,274,83,216,151,141,1,4,6,12,1,0,0
6583,1955,pos,casado,"27306,39",0,0,391,54,390,22,323,104,35,1,6,8,6,3,1,0
3433,1955,pos,casado,"27306,39",0,0,391,54,390,22,323,104,35,1,6,8,6,3,1,0
8537,1949,graduado,viuvo,"27309,4",0,0,487,60,526,80,553,123,94,1,3,10,7,2,2,0
2004,1969,graduado,solteiro,"27322,93",0,1,284,65,619,54,260,127,54,1,4,7,5,1,0,0
9212,1962,mestrado,casado,"27378,95",0,1,500,17,1205,0,235,19,14,6,6,3,13,7,0,0
2894,1985,graduado,solteiro,"27407,14",0,0,243,74,1067,138,750,0,19,1,7,5,8,4,4,0
1399,1958,graduado,casado,"27407,89",0,0,159,52,407,114,445,181,165,1,3,7,9,1,1,0
7972,1955,graduado,solteiro,"27408,27",0,0,285,79,400,32,519,71,75,1,3,4,9,1,0,0
291,1970,graduado,casado,"27421,05",0,0,375,13,182,74,298,162,149,1,3,3,6,1,0,0
340,1970,graduado,divorciado,"27431,2",0,1,561,1,158,35,179,0,0,2,7,2,8,5,2,0
10949,1963,doutorado,divorciado,"27431,58",0,0,195,8,1092,37,592,145,37,1,5,5,8,3,2,0
3867,1947,doutorado,vive_junto,"27465,79",0,1,302,36,410,112,420,0,82,1,9,3,13,4,0,0
3859,1947,doutorado,vive_junto,"27465,79",0,1,302,36,410,112,420,0,82,1,9,3,13,4,0,0
