preco,ano_construcao,ano_Venda,m2,andar,tipo_Aquecimento,tempo_ate_onibus,tempo_ate_metro,qtde_elevadores,qtde_escritorios_publicos_perto,qtde_hospitais_perto,qtde_lojas_departamento_perto,qtde_shoppings_perto,qtde_estacionamentos_perto,qtde_escolas_fundamental1_perto,qtde_escolas_fundamental2_perto,qtde_escolas_medio_perto,qtde_universidades_perto
1805304,1986,2014,"194,353076",8,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
2203536,2007,2014,"152,639629",18,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
793800,1978,2014,"72,371437",1,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
2203536,2007,2014,"141,119657",17,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2170938,2007,2014,"179,116984",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
939822,1978,2014,"83,891409",8,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1332738,2006,2014,"83,891409",13,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1715040,2007,2014,"80,639804",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2230086,2007,2014,"152,639629",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2176986,2007,2014,"152,639629",25,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2061768,2007,2014,"152,639629",27,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1646016,2007,2014,"80,639804",26,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1040706,1986,2014,"84,913342",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
2171676,2007,2014,"128,856461",40,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2210388,2007,2014,"179,116984",12,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1938528,2007,2014,"152,639629",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1563714,2009,2014,"84,54173",13,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1752210,2009,2014,"107,76748",16,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1361946,2006,2014,"75,623042",15,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1529202,2006,2014,"84,54173",18,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
557520,1985,2014,"54,534061",10,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
361056,2014,2014,"12,541905",14,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
361056,2014,2014,"12,541905",13,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
383358,2014,2014,"14,492868",12,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
1805304,2007,2014,"137,775149",19,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1773450,2007,2014,"134,151932",3,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1680528,2007,2014,"137,775149",6,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2176986,2007,2014,"137,775149",10,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1911504,2007,2014,"137,775149",13,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
451326,1986,2014,"41,899253",10,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
2097342,2006,2014,"161,929929",16,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1348140,2014,2014,"84,54173",20,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
690264,1992,2014,"59,45792",8,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1523892,2008,2014,"84,913342",6,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1922118,2007,2014,"131,829357",21,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1813272,2007,2014,"131,829357",7,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1534512,2007,2014,"102,472009",9,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1476102,2007,2014,"84,913342",17,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
785838,1992,2014,"59,829532",10,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
620172,1992,2014,"53,512128",11,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1353978,2005,2014,"84,913342",13,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
934512,1993,2014,"59,829532",20,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1566366,2008,2014,"84,913342",11,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1380528,2005,2014,"84,913342",18,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
942474,1993,2014,"59,829532",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1016814,2005,2014,"53,140516",16,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
929202,1993,2014,"59,829532",6,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1239822,2005,2014,"69,026929",22,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1027428,2014,2014,"59,45792",22,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1152210,2005,2014,"69,026929",1,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1773450,2008,2014,"108,417801",5,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1417698,2005,2014,"84,913342",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1205304,1993,2014,"84,913342",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2123892,2007,2014,"141,119657",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2085180,2007,2014,"179,116984",6,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2235396,2007,2014,"141,119657",18,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1311504,2006,2014,"79,617871",6,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1672566,2007,2014,"80,639804",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1194690,1986,2014,"84,913342",11,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1614156,2007,2014,"80,639804",3,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2267256,2007,2014,"128,856461",42,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2230086,2007,2014,"152,639629",7,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2827428,2007,2014,"179,116984",30,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2123892,2007,2014,"128,856461",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1247784,1986,2014,"105,073293",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
2366118,2007,2014,"179,116984",20,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2203536,2007,2014,"152,639629",6,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2084070,2007,2014,"152,639629",2,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1635396,2007,2014,"80,639804",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1353978,2006,2014,"83,891409",9,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
2336280,2007,2014,"152,639629",26,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
966366,1978,2014,"80,918513",8,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1608846,2007,2014,"80,639804",12,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2203536,2007,2014,"128,856461",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
679644,1997,2014,"51,839874",12,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
807078,1997,2014,"59,829532",6,individual,5min~10min,15min~20min,4,7,1,2,1,1,4,0,0,3
1773450,2013,2014,"84,54173",18,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1805304,2013,2014,"84,54173",22,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1752210,2013,2014,"84,54173",12,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1805304,2013,2014,"84,54173",28,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1407078,2006,2014,"75,344333",16,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1460172,2006,2014,"84,54173",18,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1322118,2006,2014,"75,623042",2,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1502652,2006,2014,"84,54173",7,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
365838,2014,2014,"12,541905",18,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
1778760,2007,2014,"118,265519",20,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1884954,2007,2014,"137,775149",15,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1815924,2007,2014,"137,775149",12,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
716814,1992,2014,"59,45792",10,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1433628,1993,2014,"163,602183",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1911504,2007,2014,"126,905498",19,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
571326,2014,2014,"25,734131",16,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
955752,1992,2014,"84,913342",3,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1831854,2007,2014,"129,506782",5,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1794690,2007,2014,"129,506782",21,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
398226,1992,2014,"32,980565",4,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1539822,1993,2014,"134,802253",2,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1051326,2005,2014,"53,140516",18,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1555752,1993,2014,"119,659064",4,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
607962,2014,2014,"26,756064",14,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
637164,1992,2014,"53,512128",14,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1646016,2008,2014,"84,913342",24,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1194690,1993,2014,"84,913342",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
929202,1993,2014,"84,913342",5,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1035396,2005,2014,"53,140516",17,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1592916,1993,2014,"163,602183",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1454862,2008,2014,"77,016587",3,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
950442,1993,2014,"59,829532",7,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1221234,1993,2014,"84,913342",16,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1911504,2007,2014,"131,829357",19,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
976458,1993,2014,"59,829532",11,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
529908,2014,2014,"26,756064",2,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1247784,1993,2014,"84,913342",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
437520,2014,2014,"19,138018",16,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
722118,1992,2014,"53,512128",12,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
376986,1992,2014,"32,980565",1,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1271676,2005,2014,"69,026929",7,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1858404,2007,2014,"80,639804",21,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1677876,2007,2014,"80,639804",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1444242,2006,2014,"83,891409",14,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1539822,2007,2014,"80,639804",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
971676,1978,2014,"80,918513",8,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
1513272,1986,2014,"127,927431",2,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1428318,1986,2014,"105,073293",7,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1046016,1978,2014,"83,891409",4,individual,0~5min,0-5min,4,3,2,1,1,0,3,3,3,2
2123892,2007,2014,"152,639629",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1752210,2007,2014,"80,639804",15,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1380528,2006,2014,"83,891409",7,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
1619466,2007,2014,"80,639804",14,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1646016,2007,2014,"80,639804",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2166366,2007,2014,"141,119657",7,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2124738,2007,2014,"152,639629",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1861854,2007,2014,"152,639629",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2075412,2007,2014,"152,639629",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1693800,2007,2014,"80,639804",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1592916,1986,2014,"166,853788",1,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1752210,2007,2014,"80,639804",13,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2601768,2007,2014,"152,639629",35,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1741590,2007,2014,"80,639804",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1539822,1986,2014,"127,927431",5,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1592916,2009,2014,"84,54173",9,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1486722,2009,2014,"84,54173",7,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1778760,2013,2014,"84,263021",3,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1725660,2013,2014,"84,263021",4,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1497342,2006,2014,"84,54173",8,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1523892,2006,2014,"84,54173",3,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
560172,1985,2014,"54,534061",5,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
663714,1985,2014,"62,802428",9,individual,0~5min,5min~10min,2,5,1,2,1,1,2,1,1,0
361056,2014,2014,"14,492868",16,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
1916814,2007,2014,"134,151932",20,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1911504,2007,2014,"137,775149",11,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
424776,1986,2014,"47,194724",12,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1510614,2006,2014,"84,913342",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1805304,2006,2014,"106,745547",25,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2065482,2006,2014,"131,179036",25,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1826544,2006,2014,"106,745547",10,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1444242,2006,2014,"75,994654",14,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2097342,2006,2014,"133,501611",24,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2198226,2006,2014,"131,179036",26,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1423008,2005,2014,"84,913342",10,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1035396,1993,2014,"59,829532",12,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
929202,1993,2014,"59,829532",18,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
371676,1992,2014,"32,980565",7,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1024776,2005,2014,"53,140516",4,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1141590,1993,2014,"84,913342",2,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
2001768,2007,2014,"131,829357",28,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1141590,2014,2014,"59,829532",11,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1242474,1993,2014,"84,913342",15,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
902652,1992,2014,"59,829532",7,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1407078,2005,2014,"84,913342",13,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
690264,1992,2014,"59,45792",3,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
958404,1993,2014,"59,829532",6,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1221234,1993,2014,"84,913342",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1688490,2007,2014,"102,472009",22,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1646016,2007,2014,"102,472009",8,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
558582,2014,2014,"26,756064",3,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
1699110,1993,2014,"217,114311",14,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1592916,1993,2014,"217,114311",17,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1513272,2008,2014,"77,016587",5,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1709730,1993,2014,"217,114311",14,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
913272,1993,2014,"59,829532",4,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1561056,2008,2014,"77,016587",15,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
1271676,2005,2014,"69,026929",19,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1855752,2007,2014,"129,506782",25,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1109730,1992,2014,"84,913342",1,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1327428,1993,2014,"84,913342",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1242474,1993,2014,"84,913342",19,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1053978,2005,2014,"53,140516",16,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1619466,2007,2014,"102,472009",5,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
1699110,2007,2014,"102,472009",16,individual,0~5min,0-5min,10,2,2,2,2,1,2,2,2,2
684954,1992,2014,"53,512128",13,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
379644,1992,2014,"32,980565",4,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1059288,1993,2014,"59,829532",11,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1672566,2007,2014,"80,639804",6,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2123892,2007,2014,"128,856461",21,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2118582,2007,2014,"128,856461",8,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1853094,2007,2014,"80,639804",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1741590,2007,2014,"80,639804",10,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2325660,2007,2014,"152,639629",19,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2415924,2007,2014,"179,116984",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1752210,2007,2014,"80,639804",25,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1683180,2007,2014,"80,639804",10,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1821234,2007,2014,"80,639804",12,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1338048,2006,2014,"79,617871",10,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
2389380,2007,2014,"141,119657",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1630086,2007,2014,"80,639804",11,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1640706,2007,2014,"80,639804",3,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1805304,1986,2014,"166,853788",13,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1619466,2007,2014,"80,639804",21,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1433628,1986,2014,"121,981639",6,central,0~5min,10min~15min,27,5,1,1,0,1,3,1,1,1
1608846,2007,2014,"80,639804",4,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2378760,2007,2014,"128,856461",43,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2217768,2007,2014,"179,116984",9,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2541714,2007,2014,"179,116984",32,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2332140,2007,2014,"179,116984",24,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
2089698,2007,2014,"179,116984",5,individual,0~5min,0-5min,16,3,1,2,1,2,3,3,2,2
1380528,2006,2014,"83,891409",4,individual,5min~10min,0-5min,11,3,1,1,1,0,4,3,3,1
329202,1980,2014,"84,54173",3,individual,0~5min,0-5min,20,7,1,0,1,0,4,3,5,5
1752210,2009,2014,"107,76748",17,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1592916,2009,2014,"84,54173",14,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1587606,2009,2014,"84,54173",6,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1592916,2009,2014,"84,54173",9,individual,0~5min,no_bus_stop_nearby,5,2,1,0,0,1,2,1,1,1
1884954,2013,2014,"84,263021",20,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1725660,2013,2014,"84,263021",5,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1991148,2013,2014,"84,54173",13,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1746900,2013,2014,"84,54173",4,individual,0~5min,0-5min,14,5,1,1,1,1,4,2,2,3
1396458,2006,2014,"75,623042",15,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1263714,2006,2014,"59,086308",16,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1348668,2006,2014,"59,086308",20,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1274334,2006,2014,"59,086308",7,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
1584954,2006,2014,"84,54173",14,individual,5min~10min,10min~15min,0,2,1,1,1,0,3,2,2,2
323892,2014,2014,"12,541905",12,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
323892,2014,2014,"12,541905",13,individual,10min~15min,5min~10min,0,4,1,0,0,0,0,0,0,1
2060172,2007,2014,"123,932602",13,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2118582,2007,2014,"137,775149",17,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
2389380,2007,2014,"137,775149",27,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
1895574,2007,2014,"137,775149",12,individual,0~5min,0-5min,5,4,1,2,1,1,2,1,1,1
955752,1986,2014,"84,54173",15,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
525660,1986,2014,"47,194724",4,individual,0~5min,5min~10min,2,5,1,2,1,1,6,2,3,2
1513272,2006,2014,"84,913342",7,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1486722,2006,2014,"75,994654",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2070792,2006,2014,"161,929929",8,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1545132,2006,2014,"84,913342",7,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2192916,2006,2014,"161,929929",23,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1853094,2006,2014,"106,745547",20,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
2054862,2006,2014,"161,929929",3,individual,0~5min,0-5min,11,1,1,0,1,0,2,2,1,2
1693800,1993,2014,"217,114311",15,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1692318,1993,2014,"217,114311",6,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1685838,1993,2014,"217,114311",10,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
716814,1992,2014,"59,45792",3,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
833628,1992,2014,"59,829532",2,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
1428318,2005,2014,"84,913342",13,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1683180,2005,2014,"109,997152",3,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1316814,1993,2014,"84,913342",23,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1360350,2014,2014,"84,913342",21,individual,0~5min,0-5min,12,0,0,0,0,0,0,0,0,0
610614,1992,2014,"53,512128",1,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1168140,1993,2014,"84,913342",3,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
955752,1993,2014,"59,829532",9,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1396458,1992,2014,"134,523544",6,individual,5min~10min,15min~20min,8,5,1,1,1,0,3,3,4,4
711504,1992,2014,"53,512128",9,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
382296,1992,2014,"32,980565",6,individual,5min~10min,10min~15min,10,7,1,1,1,1,4,3,5,5
1008846,1993,2014,"59,829532",21,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1077876,2005,2014,"53,140516",18,individual,0~5min,5min~10min,0,5,2,0,1,0,3,4,4,4
1539822,1993,2014,"163,602183",1,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1709730,1993,2014,"134,802253",10,individual,0~5min,15min~20min,20,6,2,0,1,0,4,3,5,5
1951326,2008,2014,"108,417801",15,individual,5min~10min,0-5min,14,3,1,1,1,1,2,3,2,2
623892,2014,2014,"26,756064",15,individual,0~5min,5min~10min,0,3,1,2,1,1,2,2,2,2
